lat,lon,elevation,accuracy,satellites,provider,hdop,vdop,pdop,geoidheight,battery,time_ms,distance,battery_charging,speed,bearing
11.9343568,76.92631428,621.774658203125,9.935046,32,gps,0.3,0.5,0.5,-89,62,21302000,218093.55328339,true,12.37,190.5
11.93367034,76.92622878,623.363037109375,9.935046,35,gps,0.3,0.4,0.5,-89,62,21308000,218170.448815805,true,13.48,185.4
11.93288888,76.92613289,624.943969726563,9.935046,28,gps,0.3,0.5,0.6,-89,62,21314000,218257.967170063,true,14.89,184.3
11.93206089,76.92611489,626.4619140625,9.935046,31,gps,0.3,0.5,0.6,-89,62,21320000,218350.05628077,true,15.71,175.7
11.93126471,76.92643455,626.8193359375,9.935046,35,gps,0.3,0.4,0.5,-89,62,21326000,218445.172961427,true,16.1,155.3
11.93053035,76.92690316,625.505615234375,9.935046,31,gps,0.3,0.5,0.5,-89,62,21332000,218541.438158376,true,15.88,165.8
11.92977147,76.92726331,626.110595703125,9.935046,34,gps,0.3,0.5,0.5,-89,62,21338000,218634.474767627,true,15.43,171.3
11.92890566,76.92745618,625.856079101563,9.935046,36,gps,0.3,0.5,0.5,-89,62,21344000,218733.008556633,true,16.51,171
11.92805951,76.92748904,624.47900390625,9.935046,34,gps,0.3,0.5,0.5,-89,62,21350000,218827.164036751,true,15.72,182.1
11.92717081,76.92741944,624.09423828125,9.935046,30,gps,0.3,0.5,0.6,-89,62,21356000,218926.272651383,true,16.82,175.2
11.92625686,76.92740736,624.854736328125,9.935046,28,gps,0.3,0.5,0.6,-89,62,21362000,219027.907752115,true,16.85,175.1
11.92537724,76.92743363,627.183837890625,9.935046,30,gps,0.3,0.5,0.6,-89,62,21368000,219125.75878137,true,15.6,169.5
11.92452397,76.92755833,626.464111328125,9.935046,28,gps,0.4,0.6,0.7,-89,62,21374000,219221.603122783,true,15.99,172.9
11.92367716,76.9277421,625.62548828125,9.935046,29,gps,0.3,0.5,0.6,-89,62,21380000,219317.863311682,true,15.89,169.4
11.92283194,76.92774363,626.921875,9.935046,31,gps,0.3,0.5,0.6,-89,62,21386000,219411.84763499,true,15.75,173.7
11.92208419,76.92747449,624.307983398438,9.935046,35,gps,0.3,0.5,0.6,-89,62,21392000,219499.99898169,true,13.98,206.7
11.92144361,76.92708923,622.83740234375,9.935046,37,gps,0.3,0.5,0.5,-89,62,21398000,219582.645628471,true,13.45,227.3
11.92072878,76.92692626,622.070068359375,9.935046,38,gps,0.3,0.5,0.5,-89,62,21404000,219664.08465152,true,14.2,184.7
11.91990742,76.92685334,623.714599609375,9.935046,38,gps,0.3,0.4,0.5,-89,62,21410000,219755.759640465,true,15.73,184
11.9190327,76.92677986,625.71826171875,9.935046,22,gps,0.4,0.5,0.6,-89,62,21416000,219853.352056217,true,16.23,184.7
11.91814353,76.92671754,628.27001953125,9.935046,24,gps,0.4,0.5,0.6,-89,62,21422000,219952.455461628,true,16.41,183.5
11.91736818,76.92667032,628.90576171875,9.935046,29,gps,0.3,0.5,0.6,-89,62,21428000,220038.823379523,true,11.85,183.3
11.91703178,76.92669597,632.534912109375,9.935046,27,gps,0.3,0.5,0.6,-89,62,21434000,220076.333307831,true,2.9,175.8
11.91696324,76.926654,630.469482421875,9.935046,22,gps,0.4,0.5,0.6,-89,62,21440000,220085.217847196,true,2.79,234
11.91688451,76.92650733,630.357421875,9.935046,22,gps,0.3,0.5,0.6,-89,63,21446000,220103.418944688,true,3.39,252.6
11.91680673,76.92624417,628.336669921875,9.935046,30,gps,0.3,0.5,0.6,-89,63,21452000,220133.328113579,true,5.27,251.4
11.91666568,76.92583933,626.741088867188,9.935046,28,gps,0.3,0.5,0.6,-89,63,21458000,220180.083211523,true,9.22,252.5
11.91647185,76.92530569,628.4287109375,9.935046,29,gps,0.3,0.5,0.6,-89,63,21464000,220242.013887191,true,11.12,249.7
11.91625007,76.92469368,627.942749023438,9.935046,33,gps,0.3,0.5,0.6,-89,63,21470000,220313.019769125,true,11.85,249.7
11.91606202,76.92415188,625.376708984375,9.935046,30,gps,0.3,0.5,0.6,-89,63,21476000,220375.565797569,true,8.6,257.3
11.91598407,76.92388912,625.49755859375,9.935046,25,gps,0.3,0.5,0.6,-89,63,21482000,220405.438871072,true,5.68,258.1
11.91583465,76.92348212,627.044677734375,9.935046,30,gps,0.3,0.6,0.6,-89,63,21488000,220452.734419829,true,9.12,251.1
11.91565265,76.92294144,626.157836914063,9.935046,31,gps,0.3,0.5,0.6,-89,63,21494000,220514.943613785,true,10.72,252.3
11.9154589,76.92236714,628.419799804688,9.935046,35,gps,0.3,0.5,0.6,-89,63,21500000,220581.036756902,true,11.38,254.1
11.91523604,76.92176176,629.813232421875,9.935046,30,gps,0.3,0.5,0.6,-89,63,21506000,220651.409080802,true,11.52,248.3
11.91503858,76.92119461,630.516357421875,9.935046,29,gps,0.3,0.5,0.6,-89,63,21512000,220716.90452185,true,9.86,249.6
11.91487791,76.92070786,631.41748046875,9.935046,35,gps,0.3,0.5,0.6,-89,63,21518000,220772.794915018,true,8.63,250.5
11.91473291,76.92017287,631.972045898438,9.935046,28,gps,0.3,0.5,0.6,-89,63,21524000,220833.193268095,true,11.95,255.7
11.91448106,76.91949483,635.797119140625,9.935046,28,gps,0.3,0.5,0.6,-89,63,21530000,220912.100246202,true,13.58,248.5
11.91425047,76.91881414,635.682739257813,9.935046,30,gps,0.3,0.5,0.6,-89,63,21536000,220990.471963248,true,13.48,252.9
11.91401508,76.91809478,638.0166015625,9.935046,34,gps,0.3,0.5,0.6,-89,63,21542000,221072.998710224,true,14.39,252.7
11.91372509,76.91731087,640.191650390625,9.935046,32,gps,0.3,0.5,0.6,-89,63,21548000,221164.179889039,true,13.29,254.9
11.91355084,76.91681717,638.822509765625,9.935046,32,gps,0.3,0.5,0.6,-89,63,21554000,221221.282081123,true,8.85,247.8
11.91339882,76.91633688,638.86865234375,9.935046,32,gps,0.3,0.5,0.6,-89,63,21560000,221276.203615069,true,9.32,252.1
11.91324199,76.91574919,640.652221679688,9.935046,33,gps,0.3,0.5,0.6,-89,63,21566000,221342.479631736,true,11.81,251.7
11.91305653,76.9150535,642.053955078125,9.935046,31,gps,0.3,0.5,0.6,-89,63,21572000,221420.929684595,true,14.02,256
11.91292415,76.91462013,644.45947265625,9.935046,30,gps,0.3,0.5,0.6,-89,63,21578000,221470.324660761,true,7.48,251
11.9128242,76.91431569,644.31298828125,9.935046,34,gps,0.3,0.5,0.6,-89,63,21584000,221505.262591693,true,6.29,261.5
11.91269906,76.91391571,645.008056640625,9.935046,33,gps,0.3,0.5,0.6,-89,63,21590000,221550.951000782,true,9,252.5
11.91252951,76.91332952,644.557250976563,9.935046,34,gps,0.3,0.5,0.6,-89,63,21596000,221617.456783058,true,12.53,262.5
11.91232143,76.91261632,644.736328125,9.935046,35,gps,0.3,0.5,0.6,-89,63,21602000,221698.429210131,true,14.45,253.9
11.9121076,76.91182946,645.242919921875,9.935046,34,gps,0.3,0.5,0.6,-89,63,21608000,221787.280311663,true,14.55,254.8
11.91188922,76.91107364,647.067749023438,9.935046,33,gps,0.3,0.5,0.6,-89,63,21614000,221873.024158249,true,13.4,253.4
11.91169405,76.91038822,647.168212890625,9.935046,31,gps,0.3,0.5,0.6,-89,63,21620000,221950.69179445,true,13.67,255.9
11.91145328,76.90964859,648.69189453125,9.935046,30,gps,0.3,0.5,0.6,-89,63,21626000,222035.500606847,true,14.57,250.6
11.91119456,76.90886756,648.2431640625,9.935046,33,gps,0.3,0.5,0.6,-89,63,21632000,222125.214833987,true,15.49,250.9
11.91091,76.90804027,652.078857421875,9.935046,31,gps,0.3,0.5,0.6,-89,63,21638000,222220.62427113,true,16.14,250.9
11.91062893,76.90719807,653.218139648438,9.935046,30,gps,0.3,0.5,0.6,-89,63,21644000,222317.439732214,true,15.75,250.8
11.9105278,76.9063788,651.83154296875,9.935046,35,gps,0.3,0.5,0.6,-89,64,21650000,222407.283643678,true,14.94,271.9
11.91054672,76.90549182,648.732177734375,9.935046,29,gps,0.3,0.5,0.6,-89,64,21656000,222503.810897904,true,16.57,270.6
11.91054676,76.90463011,645.12646484375,9.935046,29,gps,0.3,0.5,0.6,-89,64,21662000,222597.565818351,true,13.83,264
11.91014593,76.9040095,642.707397460938,9.935046,33,gps,0.3,0.5,0.6,-89,64,21668000,222678.472369671,true,13.87,226.8
11.90966272,76.90344546,643.106811523438,9.935046,24,gps,0.4,0.6,0.7,-89,64,21674000,222760.038484066,true,13.31,228.5
11.9091818,76.90286699,646.985595703125,9.935046,26,gps,0.3,0.6,0.7,-89,64,21680000,222842.627272585,true,13.86,238.6
11.90892341,76.90214165,647.64501953125,9.935046,32,gps,0.3,0.5,0.6,-89,64,21686000,222926.612891303,true,14.92,252.4
11.9086412,76.90133033,648.958251953125,9.935046,32,gps,0.3,0.5,0.6,-89,64,21692000,223020.297729512,true,15.69,251.6
11.90835813,76.90048817,649.026123046875,9.935046,31,gps,0.3,0.5,0.6,-89,64,21698000,223117.181818263,true,16.24,251.1
11.90812076,76.8997277,649.494995117188,9.935046,35,gps,0.3,0.5,0.6,-89,64,21704000,223204.030361587,true,13.98,253.9
11.90784654,76.89896576,653.1669921875,9.935046,32,gps,0.3,0.5,0.6,-89,64,21710000,223292.36080939,true,14.99,250.4
11.90758258,76.89819255,657.77880859375,9.935046,34,gps,0.3,0.5,0.6,-89,64,21716000,223381.46085745,true,15.11,251
11.90731413,76.89738854,659.798706054688,9.935046,32,gps,0.3,0.5,0.6,-89,64,21722000,223473.89168027,true,15.79,251.4
11.90703779,76.89656142,662.936645507813,9.935046,34,gps,0.3,0.5,0.6,-89,64,21728000,223568.985610697,true,15.81,251.8
11.90676397,76.89570775,665.3212890625,9.935046,35,gps,0.3,0.5,0.6,-89,64,21734000,223666.730173444,true,16.57,252.6
11.90647575,76.89481568,667.036743164063,9.935046,33,gps,0.3,0.5,0.6,-89,64,21740000,223768.943986962,true,17.35,251.7
11.90616952,76.89385725,668.565551757813,9.935046,30,gps,0.4,0.6,0.7,-89,64,21746000,223878.642470688,true,17.74,254.7
11.90594648,76.8930246,669.13720703125,9.935046,31,gps,0.3,0.5,0.6,-89,64,21752000,223972.570516632,true,13.48,260.2
11.90578773,76.89248762,669.602294921875,9.935046,33,gps,0.3,0.5,0.6,-89,64,21758000,224033.603930019,true,7.11,252.7
11.90568326,76.89210759,670.179443359375,9.935046,34,gps,0.3,0.5,0.6,-89,64,21764000,224076.553114717,true,8.3,252.6
11.90555575,76.89165997,671.138427734375,9.935046,34,gps,0.3,0.5,0.6,-89,64,21770000,224127.277387932,true,8.78,251.6
11.90541393,76.89116638,671.113647460938,9.935046,31,gps,0.3,0.5,0.6,-89,64,21776000,224183.248914961,true,9.7,249.8
11.90524729,76.89056399,670.463623046875,9.935046,31,gps,0.3,0.5,0.6,-89,64,21782000,224251.359735494,true,11.86,252.7
11.90506481,76.88992059,671.090942382813,9.935046,27,gps,0.4,0.5,0.6,-89,64,21788000,224324.245077298,true,11.67,253.1
11.9049267,76.88926476,669.0390625,9.935046,37,gps,0.3,0.5,0.6,-89,64,21794000,224397.235357305,true,12.63,256.9
11.9047742,76.88853613,668.148193359375,9.935046,31,gps,0.3,0.5,0.6,-89,64,21800000,224478.305973058,true,14.58,256.4
11.9046012,76.88776991,666.133056640625,9.935046,33,gps,0.3,0.5,0.6,-89,64,21806000,224563.863905215,true,13.66,259.3
11.90446399,76.88709505,664.82080078125,9.935046,29,gps,0.4,0.6,0.7,-89,64,21812000,224638.859327125,true,11.4,262.7
11.90434174,76.8865299,662.973876953125,9.935046,32,gps,0.3,0.5,0.6,-89,64,21818000,224701.834244784,true,10.18,255.8
11.90425298,76.88603381,661.9951171875,9.935046,30,gps,0.3,0.5,0.6,-89,64,21824000,224756.705503487,true,8.81,259.9
11.9041881,76.88570303,660.55029296875,9.935046,30,gps,0.3,0.5,0.6,-89,64,21830000,224793.411487467,true,4.58,261.1
11.90412436,76.88536228,659.269287109375,9.935046,33,gps,0.3,0.5,0.6,-89,65,21836000,224831.15768756,true,7.46,264.9
11.90403873,76.88491188,658.5,9.935046,28,gps,0.4,0.6,0.7,-89,65,21842000,224881.079278245,true,8.16,259.3
11.90397085,76.88453569,657.228759765625,9.935046,29,gps,0.3,0.5,0.6,-89,65,21848000,224922.700240422,true,7.01,262
11.9038811,76.88410418,658.53173828125,9.935046,24,gps,0.4,0.6,0.7,-89,65,21854000,224970.699047548,true,8.28,257.8
11.90378514,76.88362246,660.19775390625,9.935046,27,gps,0.4,0.6,0.7,-89,65,21860000,225024.18707052,true,8.95,258.5
11.90369624,76.88310657,662.3251953125,9.935046,29,gps,0.4,0.5,0.6,-89,65,21866000,225081.181631601,true,11.34,263.4
11.90356764,76.88228307,665.2236328125,9.935046,26,gps,0.3,0.6,0.7,-89,65,21872000,225171.915445817,true,16.15,261.1
11.90337087,76.8813566,669.564575195313,9.935046,32,gps,0.3,0.5,0.6,-89,65,21878000,225275.066171831,true,16.53,257.6
11.90322136,76.88045949,670.706787109375,9.935046,33,gps,0.3,0.5,0.6,-89,65,21884000,225374.08089329,true,16.78,260.1
11.9030683,76.87953322,672.229370117188,9.935046,30,gps,0.3,0.5,0.6,-89,65,21890000,225476.289730122,true,17.26,261.9
11.90290925,76.87860726,675.018188476563,9.935046,28,gps,0.3,0.5,0.6,-89,65,21896000,225578.578420069,true,17.41,257.8
11.90272981,76.877667,676.056396484375,9.935046,32,gps,0.3,0.5,0.6,-89,65,21902000,225682.810151527,true,17.17,258.5
11.90263647,76.87724883,679.593383789063,9.935046,32,gps,0.4,0.5,0.6,-89,65,21908000,225729.47757225,true,4.37,261.4
11.90258451,76.87692835,680.768310546875,9.935046,32,gps,0.3,0.5,0.6,-89,65,21914000,225764.822563031,true,6.61,259.1
11.90249027,76.8764568,683.076171875,9.935046,31,gps,0.3,0.5,0.6,-89,65,21920000,225817.188390531,true,9.11,256.5
11.90228032,76.87589065,684.15185546875,9.935046,33,gps,0.3,0.5,0.6,-89,65,21926000,225883.063349745,true,11.46,245.5
11.90197972,76.8752437,685.909423828125,9.935046,29,gps,0.3,0.5,0.6,-89,65,21932000,225960.987260431,true,14.37,243.2
11.90161821,76.87446168,683.229858398438,9.935046,25,gps,0.4,0.6,0.7,-89,65,21938000,226055.092176515,true,16.73,243.7
11.90126367,76.87370703,682.426513671875,9.935046,25,gps,0.3,0.5,0.6,-89,65,21944000,226146.175304346,true,13.76,248.7
11.90096923,76.87307736,680.660766601563,9.935046,32,gps,0.3,0.6,0.6,-89,65,21950000,226222.107479661,true,10.3,249.2
11.90078171,76.87271309,682.073486328125,9.935046,29,gps,0.3,0.5,0.6,-89,65,21956000,226266.892049412,true,7.23,241.6
11.90059264,76.87227548,682.03125,9.935046,36,gps,0.3,0.5,0.6,-89,65,21962000,226318.941054981,true,8.82,248.2
11.90037667,76.87186002,683.917724609375,9.935046,35,gps,0.3,0.5,0.6,-89,65,21968000,226370.128197663,true,8.95,242.1
11.90016395,76.87137182,685.97607421875,9.935046,34,gps,0.3,0.5,0.6,-89,65,21974000,226428.275209219,true,10.71,245.2
11.89987737,76.87073107,686.955078125,9.935046,29,gps,0.3,0.5,0.6,-89,65,21980000,226504.92969604,true,14.1,242.2
11.89944407,76.86999738,685.232421875,9.935046,31,gps,0.3,0.5,0.6,-89,65,21986000,226598.17196583,true,16.39,237.9
11.89897022,76.86914773,684.07177734375,9.935046,25,gps,0.4,0.6,0.7,-89,65,21992000,226704.579610886,true,18.84,240.7
11.89843637,76.86818024,682.993041992188,9.935046,20,gps,0.4,0.6,0.7,-89,65,21998000,226825.431709688,true,20.69,240.4
11.89784029,76.86717544,682.86572265625,9.935046,21,gps,0.4,0.6,0.7,-89,65,22004000,226953.282585335,true,21.48,238.1
11.89727951,76.86615235,686.77978515625,10.230401,22,gps,0.4,0.6,0.8,-89,65,22010000,227080.875986265,true,20.91,240.5
11.89671088,76.86523646,689.96435546875,9.935046,23,gps,0.4,0.6,0.7,-89,65,22016000,227198.896926168,true,19.16,239.5
11.89620405,76.86435513,695.826904296875,9.935046,26,gps,0.3,0.6,0.7,-89,65,22022000,227310.125838371,true,15.49,235
11.89573461,76.86358143,699.73974609375,9.935046,23,gps,0.4,0.6,0.7,-89,65,22028000,227409.179832241,true,17.42,233.6
11.89505216,76.86276081,693.098876953125,9.935046,24,gps,0.3,0.6,0.7,-89,66,22034000,227526.35961958,true,20.22,229.2
11.89430768,76.86188189,690.015380859375,9.935046,23,gps,0.4,0.6,0.7,-89,66,22040000,227652.845152798,true,21.7,230.2
11.89355032,76.86097514,690.620849609375,9.935046,20,gps,0.4,0.6,0.7,-89,66,22046000,227782.560837709,true,21.87,229.8
11.89282415,76.86010206,688.876708984375,10.272905,25,gps,0.4,0.6,0.7,-89,66,22052000,227907.238881491,true,20.63,230.2
11.89215994,76.85930243,692.3876953125,10.1527405,26,gps,0.4,0.6,0.7,-89.1,66,22058000,228021.365679566,true,19.67,230.9
11.89150982,76.85845208,693.988525390625,9.935046,26,gps,0.3,0.6,0.7,-89.1,66,22064000,228138.782814276,true,19.35,236.6
11.8909093,76.85749531,697.079223632813,9.935046,28,gps,0.3,0.5,0.6,-89.1,66,22070000,228262.462688544,true,20.88,237.3
11.89026057,76.85649465,695.673217773438,9.935046,28,gps,0.3,0.6,0.6,-89.1,66,22076000,228393.07111112,true,22.25,236.9
11.88957782,76.8554507,692.861328125,9.935046,26,gps,0.3,0.6,0.6,-89.1,66,22082000,228529.69690584,true,23.3,236.7
11.888898,76.85440255,697.275390625,9.935046,25,gps,0.3,0.5,0.6,-89.1,66,22088000,228666.522859776,true,22.24,237.3
11.88830564,76.8534065,696.138061523438,9.935046,24,gps,0.3,0.5,0.6,-89.1,66,22094000,228793.348493219,true,20.92,239.1
11.88768228,76.85242285,694.886962890625,9.935046,29,gps,0.3,0.5,0.6,-89.1,66,22100000,228920.863704588,true,21.52,236.4
11.88715285,76.85153642,691.980102539063,9.935046,25,gps,0.4,0.5,0.6,-89.1,66,22106000,229033.862771761,true,13.29,239.6
11.8867791,76.85098487,690.826416015625,9.935046,29,gps,0.3,0.5,0.6,-89.1,66,22112000,229106.862002106,true,13.45,231.6
11.88636205,76.8503243,690.614501953125,9.935046,30,gps,0.4,0.5,0.6,-89.1,66,22118000,229192.400529807,true,14.77,236
11.88590675,76.84958193,692.379150390625,9.935046,29,gps,0.4,0.6,0.7,-89.1,66,22124000,229287.732375048,true,16.42,235.8
11.88540413,76.84879815,695.17626953125,9.935046,30,gps,0.4,0.5,0.6,-89.1,66,22130000,229389.697539088,true,17.52,237.3
11.88487715,76.84795549,696.927734375,9.935046,32,gps,0.3,0.5,0.6,-89.1,66,22136000,229498.513323968,true,18.15,236.4
11.88434658,76.84714293,699.017822265625,9.935046,28,gps,0.4,0.6,0.7,-89.1,66,22142000,229604.805187446,true,17.8,236.5
11.88370279,76.8463793,701.40625,9.935046,29,gps,0.4,0.6,0.7,-89.1,66,22148000,229714.481219504,true,18.57,223.7
11.88294399,76.84567656,701.533935546875,9.935046,22,gps,0.3,0.6,0.7,-89.1,66,22154000,229828.350503794,true,19.62,215
11.88215125,76.84514946,702.1708984375,9.935046,23,gps,0.4,0.6,0.7,-89.1,66,22160000,229933.515963706,true,16.6,211.1
11.88141843,76.84456898,700.521118164063,9.935046,27,gps,0.3,0.6,0.7,-89.1,66,22166000,230036.615784079,true,17.43,222.7
11.88069432,76.84385032,701.42578125,9.935046,28,gps,0.4,0.6,0.7,-89.1,66,22172000,230148.857457831,true,18.99,224.8
11.87993436,76.84307211,700.578735351563,9.935046,23,gps,0.4,0.6,0.7,-89.1,66,22178000,230268.488070691,true,20.63,226.7
11.87918641,76.84227685,698.01953125,9.935046,26,gps,0.4,0.5,0.7,-89.1,66,22184000,230388.509963235,true,19.74,226.2
11.87853874,76.84155553,695.355712890625,9.935046,27,gps,0.4,0.5,0.6,-89.1,66,22190000,230495.032904793,true,17.38,222
11.87791259,76.84086166,695.0888671875,9.935046,26,gps,0.4,0.6,0.7,-89.1,66,22196000,230597.737634012,true,16.64,226.2
11.87732648,76.84021302,699.387573242188,9.935046,22,gps,0.4,0.6,0.7,-89.1,66,22202000,230693.806149083,true,15.41,227.8
11.87681494,76.83959471,704.349853515625,9.935046,29,gps,0.3,0.6,0.6,-89.1,66,22208000,230781.909191322,true,14.2,231.9
11.87643557,76.83915953,703.5947265625,9.935046,29,gps,0.4,0.5,0.6,-89.1,66,22214000,230845.327533063,true,8.29,234.4
11.8761647,76.83880223,705.23828125,9.935046,29,gps,0.4,0.5,0.6,-89.1,66,22220000,230894.508745239,true,8.2,232.6
11.87587476,76.83843079,704.615112304688,9.935046,24,gps,0.3,0.5,0.6,-89.1,66,22226000,230946.210171204,true,9.08,232.1
11.87564453,76.83808821,703.21337890625,9.935046,32,gps,0.3,0.5,0.6,-89.1,67,22232000,230991.432030367,true,6.15,236.7
11.87557855,76.83800317,705.380859375,10.017157,30,gps,0.3,0.5,0.6,-89.1,67,22238000,231003.241175335,true,1.86,225.8
11.87550198,76.83789465,706.405517578125,9.935046,30,gps,0.3,0.5,0.6,-89.1,67,22244000,231017.799151959,true,2.86,244.6
11.87539785,76.83770826,707.007446289063,9.935046,29,gps,0.3,0.5,0.6,-89.1,67,22250000,231041.153551169,true,5.81,231.6
11.87516202,76.83736386,706.813720703125,9.935046,30,gps,0.3,0.5,0.6,-89.1,67,22256000,231086.892987203,true,8.64,233.6
11.87483176,76.83695357,707.019775390625,9.935046,29,gps,0.3,0.5,0.6,-89.1,67,22262000,231144.70166847,true,10.67,226.3
11.87439571,76.83650469,708.899169921875,9.935046,31,gps,0.3,0.5,0.6,-89.1,67,22268000,231213.525967607,true,12.01,226.5
11.8738827,76.83593767,713.176025390625,9.935046,25,gps,0.4,0.5,0.6,-89.1,67,22274000,231297.555695683,true,14.82,227.4
11.87331304,76.83532514,713.859375,9.935046,27,gps,0.3,0.5,0.6,-89.1,67,22280000,231389.50670259,true,15.95,227.8
11.87268758,76.83465581,713.62060546875,9.935046,26,gps,0.3,0.5,0.6,-89.1,67,22286000,231490.212652782,true,16.94,225.7
11.87195601,76.8340398,710.247802734375,9.935046,32,gps,0.3,0.5,0.6,-89.1,67,22292000,231595.619450664,true,17.83,219.4
11.87116518,76.83339193,708.333740234375,9.935046,29,gps,0.3,0.5,0.6,-89.1,67,22298000,231708.326596564,true,19.22,218.8
11.87032078,76.83272889,706.936645507813,9.935046,25,gps,0.3,0.5,0.6,-89.1,67,22304000,231826.739069794,true,19.95,214.6
11.86944401,76.83211495,711.41650390625,9.935046,30,gps,0.3,0.5,0.6,-89.1,67,22310000,231944.925259761,true,19.49,215.2
11.86858591,76.83151524,714.006103515625,9.935046,30,gps,0.3,0.5,0.6,-89.1,67,22316000,232060.523797482,true,19.37,214.4
11.8676786,76.8309145,715.734497070313,9.935046,29,gps,0.3,0.5,0.6,-89.1,67,22322000,232180.739647906,true,20.16,212.9
11.86674175,76.83028815,715.14208984375,9.935046,33,gps,0.3,0.5,0.6,-89.1,67,22328000,232305.228884382,true,21.1,214.1
11.86580494,76.82960114,716.372192382813,9.935046,32,gps,0.3,0.6,0.7,-89.1,67,22334000,232433.447719986,true,21.48,217.9
11.86491015,76.82886431,718.67431640625,9.935046,26,gps,0.3,0.5,0.6,-89.1,67,22340000,232561.23071667,true,21.13,224.4
11.86416241,76.82799839,720.089111328125,9.935046,29,gps,0.3,0.5,0.6,-89.1,67,22346000,232686.897574174,true,20.26,230.3
11.86346336,76.82718236,720.153076171875,9.935046,32,gps,0.3,0.5,0.6,-89.1,67,22352000,232804.912587671,true,19.54,228.8
11.86278954,76.8263755,719.948852539063,9.935046,25,gps,0.4,0.6,0.7,-89.1,67,22358000,232920.33826006,true,19.61,229.8
11.86211209,76.82557412,718.372924804688,9.935046,26,gps,0.4,0.5,0.6,-89.1,67,22364000,233035.574575244,true,18.05,228.9
11.86149365,76.82485583,718.050537109375,9.935046,31,gps,0.3,0.5,0.6,-89.1,67,22370000,233139.683510107,true,17.33,224.4
11.86075978,76.82422827,717.36328125,9.935046,23,gps,0.3,0.5,0.6,-89.1,67,22376000,233246.091803488,true,18.02,218
11.86001406,76.82361501,718.991333007813,9.935046,27,gps,0.3,0.6,0.7,-89.1,67,22382000,233352.531522589,true,16.84,218.1
11.85928002,76.8231358,722.517211914063,9.935046,26,gps,0.4,0.5,0.7,-89.1,67,22388000,233449.389751518,true,15.06,210.1
11.85856945,76.82265667,722.92724609375,9.935046,24,gps,0.4,0.6,0.7,-89.1,67,22394000,233544.054481261,true,16.4,214.3
11.85782188,76.82213497,725.319213867188,9.935046,23,gps,0.4,0.6,0.7,-89.1,67,22400000,233644.717464758,true,17.13,214.4
11.85705347,76.82159118,729.197875976563,9.935046,28,gps,0.3,0.6,0.7,-89.1,67,22406000,233748.652098107,true,16.72,214.5
11.85630806,76.82107044,734.622802734375,9.935046,28,gps,0.3,0.5,0.6,-89.1,67,22412000,233849.058014302,true,16.16,214.8
11.85561275,76.82057499,739.893798828125,9.935046,30,gps,0.3,0.5,0.6,-89.1,67,22418000,233943.31598344,true,15.05,214.8
11.85495578,76.82009809,743.65869140625,9.935046,28,gps,0.4,0.5,0.6,-89.1,68,22424000,234032.925861526,true,15.3,216
11.85428313,76.81962419,746.883056640625,9.935046,29,gps,0.3,0.5,0.6,-89.1,68,22430000,234123.77706067,true,14.91,215.9
11.85357531,76.81905269,746.625732421875,9.935046,30,gps,0.3,0.5,0.6,-89.1,68,22436000,234224.089404311,true,17.76,219.4
11.85276634,76.81843039,743.825439453125,9.935046,28,gps,0.3,0.5,0.6,-89.1,68,22442000,234336.684960839,true,19.42,216.9
11.85194831,76.81782738,746.95166015625,9.935046,27,gps,0.3,0.5,0.6,-89.1,68,22448000,234448.846126331,true,17.96,215.8
11.85118154,76.81725785,747.725830078125,9.935046,31,gps,0.3,0.5,0.6,-89.1,68,22454000,234554.25393551,true,17.06,214.6
11.85042717,76.81674191,748.302001953125,9.935046,25,gps,0.3,0.5,0.6,-89.1,68,22460000,234655.193062913,true,16.65,215.7
11.84995271,76.81594742,748.05029296875,9.935046,34,gps,0.3,0.5,0.6,-89.1,68,22466000,234756.478660567,true,17.98,253
11.84967694,76.81503054,752.085693359375,9.935046,34,gps,0.3,0.5,0.6,-89.1,68,22472000,234860.863942559,true,16.86,252.7
11.84939014,76.81422478,752.781982421875,9.935046,32,gps,0.3,0.5,0.6,-89.1,68,22478000,234954.17017207,true,14.36,247.8
11.84909263,76.81346439,751.737060546875,9.935046,31,gps,0.3,0.5,0.6,-89.1,68,22484000,235043.287656787,true,15.74,248.7
11.84879892,76.8126953,748.707275390625,9.935046,32,gps,0.3,0.5,0.6,-89.1,68,22490000,235133.130584215,true,14.74,249.8
11.84831532,76.81197677,742.507568359375,9.935046,33,gps,0.3,0.5,0.6,-89.1,68,22496000,235228.030647416,true,16.82,229.1
11.84769454,76.81124665,740.3837890625,9.935046,25,gps,0.3,0.5,0.6,-89.1,68,22502000,235333.283056331,true,16.92,231.8
11.84711688,76.81051511,742.009521484375,9.935046,31,gps,0.3,0.5,0.6,-89.1,68,22508000,235435.575437213,true,16.79,228.7
11.84656414,76.80977667,743.590576171875,9.935046,32,gps,0.3,0.5,0.6,-89.1,68,22514000,235536.746500404,true,17.1,232.4
11.84601002,76.80898607,745.184936523438,9.935046,27,gps,0.3,0.5,0.6,-89.1,68,22520000,235642.572069974,true,18.39,235.6
11.84541204,76.80813968,744.975708007813,9.935046,29,gps,0.3,0.5,0.6,-89.1,68,22526000,235756.174382704,true,18.36,234.4
11.84483642,76.80727624,743.95654296875,9.935046,20,gps,0.4,0.6,0.7,-89.1,68,22532000,235869.86838338,true,18.58,235.7
